angleToTrackAxis,trackPosition,11Sensor,rxSensor,ctrSensor,sxSensor,7Sensor,xSpeed,ySpeed,class
-0.017161,-0.004941,0.265205,0.227305,0.194635,0.167153,0.144582,0.307695,-0.001633,4
-0.030666,-0.004411,0.243392,0.207183,0.176953,0.151954,0.131692,0.300727,-0.001650,4
-0.034440,-0.003647,0.236247,0.197404,0.167809,0.143579,0.124122,0.293730,-0.004616,4
0.017856,-0.003507,0.468822,0.315643,0.239282,0.193860,0.163677,0.284328,-0.005100,0
0.011775,-0.003971,0.584305,0.348657,0.249811,0.195793,0.161996,0.279349,-0.000553,1
-0.008396,-0.004021,0.527155,0.314712,0.225537,0.176789,0.146284,0.276811,-0.000606,1
-0.024747,-0.003667,0.534045,0.301404,0.211067,0.163350,0.134062,0.281836,-0.001663,6
-0.037115,-0.003058,0.614890,0.306904,0.205525,0.155381,0.125675,0.291170,-0.001708,6
-0.056241,-0.002023,0.606505,0.283676,0.186058,0.139212,0.111892,0.302608,-0.001398,6
-0.069034,-0.000656,0.807675,0.293153,0.179912,0.130495,0.102991,0.312240,-0.001648,6
-0.061880,0.000943,1.000000,0.317642,0.175824,0.122197,0.094186,0.322746,-0.001669,6
-0.048908,0.002270,1.000000,0.437008,0.189410,0.121498,0.089935,0.322772,-0.000486,4
-0.039866,0.003285,1.000000,0.663185,0.201573,0.119385,0.085267,0.316166,-0.001372,4
-0.029405,0.004100,0.644345,1.000000,0.239839,0.123822,0.083884,0.309877,-0.001297,4
-0.004666,0.004485,0.341201,0.748745,1.000000,0.203272,0.109976,0.303634,0.000139,0
-0.004507,0.004584,0.342493,0.748770,1.000000,0.200572,0.108267,0.298886,-0.000279,1
-0.004575,0.004685,0.345307,0.756135,1.000000,0.196442,0.106143,0.296505,-0.000197,1
-0.004576,0.004780,0.347563,0.761095,1.000000,0.192902,0.104232,0.294011,-0.000118,1
-0.003293,0.004872,0.341203,0.725745,1.000000,0.197319,0.104611,0.301725,-0.001099,6
0.006386,0.004816,0.287323,0.518655,1.000000,0.289491,0.126354,0.316462,-0.000961,6
0.012057,0.004542,0.258664,0.436884,1.000000,0.414615,0.150254,0.333318,0.000012,1
0.015818,0.004190,0.239321,0.389751,1.000000,0.579980,0.174968,0.350627,-0.000911,6
0.021474,0.003685,0.214153,0.333001,0.761285,1.000000,0.221589,0.366932,-0.001105,6
0.024222,0.002978,0.196234,0.299247,0.640180,1.000000,0.267927,0.379114,-0.000065,1
0.024113,0.002301,0.186241,0.284220,0.609515,1.000000,0.292758,0.386290,-0.000126,1
0.024111,0.001609,0.175771,0.268245,0.575275,1.000000,0.319045,0.395829,-0.000063,1
0.024171,0.000900,0.164908,0.251564,0.538780,1.000000,0.346679,0.405560,-0.000050,1
0.024260,0.000171,0.153713,0.234344,0.500925,1.000000,0.375503,0.415104,-0.000061,1
0.023104,-0.000623,0.143760,0.220927,0.484904,1.000000,0.391410,0.424735,0.000644,5
0.012765,-0.001168,0.155504,0.260744,0.826150,0.888255,0.312469,0.433099,-0.000594,1
0.012499,-0.001580,0.148808,0.250194,0.804290,0.905065,0.322027,0.442955,0.000614,5
0.005106,-0.001847,0.161406,0.296479,1.000000,0.624255,0.281481,0.453326,-0.000186,1
0.005327,-0.002023,0.157348,0.288134,1.000000,0.639795,0.286920,0.464591,0.000045,1
0.005196,-0.002220,0.153802,0.282155,1.000000,0.646465,0.290852,0.477262,-0.000125,1
0.004937,-0.002400,0.150871,0.277787,1.000000,0.648575,0.293648,0.489157,-0.000014,1
0.006766,-0.002603,0.142576,0.256088,1.000000,0.716515,0.309562,0.501781,-0.000019,6
0.013941,-0.003024,0.120770,0.200163,0.597475,1.000000,0.374650,0.512367,0.000548,1
0.013829,-0.003544,0.111959,0.185759,0.557470,1.000000,0.388548,0.515286,-0.000036,1
0.013941,-0.004106,0.102036,0.169111,0.504785,1.000000,0.405780,0.525105,0.000076,1
0.013986,-0.004684,0.091984,0.152384,0.453868,1.000000,0.422843,0.535910,0.000056,1
0.005936,-0.005165,0.094450,0.171522,1.000000,0.829400,0.366285,0.546881,-0.002929,5
-0.006355,-0.005178,0.117447,0.268863,1.000000,0.531825,0.294498,0.543400,-0.002305,0
-0.005980,-0.004950,0.122074,0.276738,1.000000,0.529630,0.291821,0.539000,-0.000075,0
-0.006031,-0.004714,0.127914,0.290351,1.000000,0.520490,0.286978,0.535214,-0.000004,0
-0.006068,-0.004462,0.134110,0.304709,0.990235,0.511015,0.281897,0.531629,-0.000028,0
-0.006158,-0.004226,0.140079,0.319014,0.942490,0.501350,0.276898,0.528695,-0.000077,0
-0.006178,-0.003973,0.146286,0.333329,0.893000,0.492126,0.271877,0.525795,-0.000026,0
-0.006172,-0.003720,0.152406,0.347217,0.844140,0.483307,0.266982,0.523529,-0.000013,1
-0.006202,-0.003483,0.158249,0.360818,0.797990,0.474543,0.262247,0.522424,-0.000016,1
-0.006206,-0.003230,0.164407,0.374898,0.749240,0.465579,0.257308,0.521400,-0.000012,1
-0.006086,-0.002977,0.170145,0.386764,0.701665,0.458279,0.252871,0.529786,0.000044,1
-0.006033,-0.002740,0.175692,0.398827,0.655695,0.441971,0.248470,0.530286,-0.000006,0
-0.006043,-0.002491,0.181753,1.000000,0.606320,0.415612,0.243575,0.525624,-0.000003,0
-0.006094,-0.002260,0.187550,1.000000,0.560100,0.387244,0.238865,0.520462,-0.000042,0
-0.006143,-0.002012,0.193745,0.926075,0.511375,0.354982,0.233853,0.514319,-0.000000,0
-0.006157,-0.001781,0.199392,0.844705,0.466526,0.323956,0.229198,0.508195,-0.000003,0
-0.006148,-0.001553,0.213569,0.764805,0.422349,0.293265,0.217912,0.503062,0.000012,0
-0.003846,-0.001324,0.915145,0.730080,0.390297,0.267731,0.203577,0.496690,-0.000085,4
0.011676,-0.001438,0.277109,0.975285,0.471838,0.290463,0.210971,0.490190,0.001684,4
0.019262,-0.002017,0.254926,0.895965,0.523700,0.298019,0.209383,0.484362,0.000457,0
0.025369,-0.002757,0.241659,0.816830,0.600520,0.308982,0.209074,0.478648,0.001068,4
0.010051,-0.003405,0.184997,0.606480,0.855315,0.381458,0.233825,0.472644,0.001810,0
-0.012275,-0.003268,0.186237,0.518540,0.796670,0.396463,0.235264,0.466825,-0.000034,4
0.001640,-0.003068,0.145455,0.281681,0.684920,0.808675,0.290703,0.461309,0.000709,0
0.004004,-0.003185,0.137389,0.256394,0.627795,0.752180,0.306627,0.455675,0.000152,0
0.004059,-0.003320,0.134548,0.250892,0.585895,0.704965,0.310089,0.433576,0.000328,3
0.004110,-0.003438,0.132043,0.246033,0.548690,0.662830,0.313166,0.416966,0.000394,0
0.004105,-0.003552,0.129768,0.241811,0.512570,0.621560,0.315782,0.412278,0.000537,0
0.004083,-0.003667,0.127497,0.237658,0.474614,0.577935,0.318329,0.407278,0.000744,0
0.004081,-0.003777,0.125297,0.233564,0.437068,0.534580,0.320865,0.402369,0.000873,0
0.004073,-0.003874,0.123360,0.229982,0.402334,0.494220,0.568600,0.398561,0.001075,1
0.004043,-0.003964,0.121596,0.226790,0.368041,0.454100,0.526065,0.394616,0.001260,0
0.004056,-0.004049,0.119855,0.223179,0.334020,0.414101,0.483417,0.390236,0.001441,0
0.004157,-0.004137,0.117901,0.209629,0.297936,0.371454,0.437664,0.385650,0.001626,0
0.004198,-0.004223,0.116090,0.190503,0.262474,0.329160,0.391882,0.381737,0.001632,1
0.004091,-0.004306,0.114559,0.169042,0.227691,0.287249,0.346031,0.378306,0.001594,0
-0.003894,-0.004297,0.118144,0.159796,0.208587,0.261408,0.315822,0.374317,0.002059,2
-0.015935,-0.003958,0.118625,0.153207,0.195132,0.242410,0.292807,0.371244,0.002061,2
-0.037876,-0.003254,0.125455,0.157782,0.196897,0.241362,0.289298,0.368424,0.001556,0
-0.022434,-0.002349,0.113742,0.140443,0.173782,0.213202,0.257327,0.366180,0.002257,2
-0.003982,-0.001919,0.103278,0.125903,0.154770,0.189979,0.230701,0.363321,0.002143,2
0.012824,-0.002007,0.091536,0.110727,0.135736,0.167180,0.204783,0.359944,0.003762,2
-0.022271,-0.001951,0.117220,0.143896,0.177002,0.216012,0.259627,0.353808,0.000517,2
-0.064486,-0.000802,0.170041,0.205539,0.245946,0.289932,0.336050,0.347320,-0.005914,0
-0.038058,0.000505,0.152190,0.181861,0.216768,0.256150,0.298839,0.346510,0.001108,1
-0.008560,0.001165,0.131591,0.155593,0.184756,0.218962,0.257531,0.345247,0.001130,1
0.021000,0.001025,0.110245,0.129169,0.152840,0.181703,0.215680,0.344792,0.001105,5
0.034403,0.000338,0.097690,0.114317,0.135474,0.161856,0.193700,0.344356,0.002662,2
0.040787,-0.000543,0.088039,0.103330,0.123097,0.148208,0.179108,0.340808,0.002633,2
0.026557,-0.001469,0.088178,0.105191,0.127374,0.155553,0.189888,0.336004,0.004857,2
-0.043669,-0.001319,0.142790,0.174202,0.211434,0.253423,0.298693,0.324637,-0.005210,0
-0.047728,-0.000153,0.156705,0.188517,0.225588,0.266914,0.311172,0.320704,0.000478,1
-0.020696,0.000719,0.138055,0.164323,0.195922,0.232467,0.273033,0.319165,0.000683,1
0.006519,0.000913,0.118723,0.140020,0.166381,0.198005,0.234502,0.317186,0.000625,1
0.033649,0.000427,0.098730,0.115503,0.136814,0.163337,0.195289,0.322726,0.000586,1
0.044445,-0.000494,0.086664,0.101465,0.120606,0.144980,0.175102,0.322018,0.002320,2
0.050219,-0.001617,0.075854,0.089228,0.106865,0.129859,0.158988,0.317689,0.002270,2
0.040415,-0.002670,0.071914,0.085962,0.104835,0.129773,0.161493,0.312802,0.006380,2
-0.026525,-0.002796,0.113065,0.140747,0.175302,0.215987,0.261246,0.303600,0.002827,2
-0.047401,-0.001668,0.143599,0.175978,0.214223,0.257137,0.303166,0.297618,0.000147,0
-0.024280,-0.000884,0.128217,0.155315,0.188341,0.226767,0.269421,0.295939,0.000249,1
-0.002742,-0.000595,0.113506,0.136205,0.164594,0.198741,0.237969,0.296248,0.001286,5
0.012680,-0.000685,0.102421,0.122196,0.147367,0.178384,0.214981,0.301286,0.002142,2
0.017859,-0.000972,0.096998,0.115741,0.139815,0.169815,0.205690,0.297936,0.002752,2
-0.013126,-0.001005,0.117962,0.142698,0.173401,0.215297,0.286713,0.292523,0.008207,2
-0.072185,0.000231,0.194202,0.258327,0.390110,0.808940,1.000000,0.284974,-0.000934,0
-0.049935,0.001493,0.182036,0.242238,0.366096,0.760990,1.000000,0.282746,0.000053,1
-0.025669,0.002326,0.168963,0.224842,0.339809,0.706365,1.000000,0.281276,0.000033,5
-0.009561,0.002706,0.168061,0.229214,0.364692,0.908690,0.761880,0.286263,0.001122,1
0.013036,0.002683,0.158412,0.217006,0.348599,0.903145,0.787260,0.293362,0.000007,1
0.037265,0.002135,0.146536,0.200704,0.322293,0.833720,0.903575,0.300650,-0.000003,1
